Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
2025-04-01,3348.43505859375,3348.43505859375,3357.6220703125,3338.779052734375,3340.7119140625,422600
2025-04-02,3350.126953125,3350.126953125,3361.134033203125,3343.115966796875,3344.1708984375,350100
2025-04-03,3342.008056640625,3342.008056640625,3358.426025390625,3319.60595703125,3319.60595703125,400500
2025-04-07,3096.575927734375,3096.575927734375,3217.781982421875,3040.693115234375,3193.10205078125,662200
2025-04-08,3145.549072265625,3145.549072265625,3145.549072265625,3085.123046875,3094.261962890625,662200
2025-04-09,3186.81005859375,3186.81005859375,3186.81005859375,3070.077880859375,3110.010009765625,684800
2025-04-10,3223.637939453125,3223.637939453125,3239.94091796875,3201.571044921875,3227.8359375,591200
2025-04-11,3238.22705078125,3238.22705078125,3249.85400390625,3211.35009765625,3219.5048828125,475500
2025-04-14,3262.80810546875,3262.80810546875,3272.719970703125,3244.73291015625,3251.97802734375,471400
2025-04-15,3267.662109375,3267.662109375,3268.985107421875,3246.3369140625,3260.68505859375,396700
2025-04-16,3276.00390625,3276.00390625,3276.0048828125,3233.791015625,3267.6650390625,429500
