,FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
907,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-05,80.13,A,F,
908,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-06,79.86,A,F,
909,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-07,78.03,A,F,
910,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-08,76.86,A,F,
911,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-09,77.12,A,F,
912,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-10,,H,F,
913,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-11,,H,F,
914,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-12,77.21,A,F,
915,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-13,77.47,A,F,
916,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-14,77.17,A,F,
917,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-15,76.81,A,F,
918,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-16,76.08,A,F,
919,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-17,,H,F,
920,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-18,,H,F,
921,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-19,76.32,A,F,
922,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-20,76.85,A,F,
923,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-21,76.64,A,F,
924,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-22,77.19,A,F,
925,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-23,77.07,A,F,
926,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-24,,H,F,
927,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-25,,H,F,
928,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-26,77.23,A,F,
929,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-27,77.38,A,F,
930,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-28,76.94,A,F,
931,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-29,76.79,A,F,
932,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-30,76.74,A,F,
933,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-10-31,,H,F,
934,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-01,,H,F,
935,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-02,76.59,A,F,
936,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-03,76.63,A,F,
937,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-04,76.95,A,F,
938,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-05,76.99,A,F,
939,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-06,77.03,A,F,
940,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-07,,H,F,
941,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-08,,H,F,
942,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-09,77.52,A,F,
943,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-10,78.07,A,F,
944,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-11,78.01,A,F,
945,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-12,78.3,A,F,
946,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-13,78.01,A,F,
947,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-14,,H,F,
948,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-15,,H,F,
949,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-16,77.7,A,F,
950,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-17,77.52,A,F,
951,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-18,77.52,A,F,
952,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-19,77.28,A,F,
953,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-20,77.52,A,F,
954,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-21,,H,F,
955,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-22,,H,F,
956,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-23,77.75,A,F,
957,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-24,77.7,A,F,
958,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-25,77.76,A,F,
959,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-26,77.85,A,F,
960,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-27,77.97,A,F,
961,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-28,,H,F,
962,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-29,,H,F,
963,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-11-30,78.02,A,F,
964,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-01,77.73,A,F,
965,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-02,77.57,A,F,
966,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-03,77.2,A,F,
967,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-04,77.15,A,F,
968,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-05,,H,F,
969,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-06,,H,F,
970,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-07,77.38,A,F,
971,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-08,77.35,A,F,
972,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-09,77.01,A,F,
973,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-10,76.81,A,F,
974,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-11,76.81,A,F,
975,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-12,,H,F,
976,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-13,,H,F,
977,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-14,76.43,A,F,
978,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-15,76.63,A,F,
979,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-16,76.69,A,F,
980,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-17,76.7,A,F,
981,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-18,76.49,A,F,
982,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-19,,H,F,
983,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-20,,H,F,
984,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-21,76.54,A,F,
985,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-22,76.87,A,F,
986,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-23,76.79,A,F,
987,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-24,76.83,A,F,
988,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-25,76.81,A,F,
989,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-26,,H,F,
990,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-27,,H,F,
991,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-28,76.97,A,F,
992,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-29,76.71,A,F,
993,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-30,76.62,A,F,
994,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1998-12-31,76.53,A,F,
995,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-01,76.53,A,F,
996,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-02,,H,F,
997,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-03,,H,F,
998,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-04,76.23,A,F,
999,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-05,75.77,A,F,
1000,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-06,75.93,A,F,
1001,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-07,75.95,A,F,
1002,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-08,76.07,A,F,
1003,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-09,,H,F,
1004,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-10,,H,F,
1005,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-11,75.82,A,F,
1006,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-12,76.44,A,F,
1007,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-13,76.34,A,F,
1008,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-14,76.67,A,F,
1009,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-15,76.77,A,F,
1010,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-16,,H,F,
1011,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-17,,H,F,
1012,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-18,76.78,A,F,
1013,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-19,76.66,A,F,
1014,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-20,76.62,A,F,
1015,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-21,76.56,A,F,
1016,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-22,76.88,A,F,
1017,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-23,,H,F,
1018,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-24,,H,F,
1019,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-25,76.89,A,F,
1020,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-26,76.82,A,F,
1021,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-27,77.0,A,F,
1022,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-28,77.43,A,F,
1023,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-29,77.48,A,F,
1024,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-30,,H,F,
1025,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-01-31,,H,F,
1026,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-01,77.42,A,F,
1027,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-02,76.93,A,F,
1028,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-03,76.82,A,F,
1029,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-04,77.15,A,F,
1030,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-05,77.06,A,F,
1031,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-06,,H,F,
1032,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-07,,H,F,
1033,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-08,77.24,A,F,
1034,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-09,77.29,A,F,
1035,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-10,77.38,A,F,
1036,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-11,77.27,A,F,
1037,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-12,77.42,A,F,
1038,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-13,,H,F,
1039,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-14,,H,F,
1040,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-15,77.45,A,F,
1041,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-16,78.0,A,F,
1042,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-17,78.0,A,F,
1043,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-18,78.2,A,F,
1044,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-19,78.51,A,F,
1045,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-20,,H,F,
1046,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-21,,H,F,
1047,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-22,79.13,A,F,
1048,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-23,79.09,A,F,
1049,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-24,79.08,A,F,
1050,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-25,79.04,A,F,
1051,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-26,78.91,A,F,
1052,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-27,,H,F,
1053,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-02-28,,H,F,
1054,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-01,78.92,A,F,
1055,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-02,79.35,A,F,
1056,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-03,79.43,A,F,
1057,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-04,79.84,A,F,
1058,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-05,79.78,A,F,
1059,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-06,,H,F,
1060,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-07,,H,F,
1061,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-08,79.43,A,F,
1062,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-09,79.52,A,F,
1063,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-10,79.11,A,F,
1064,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-11,79.23,A,F,
1065,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-12,79.06,A,F,
1066,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-13,,H,F,
1067,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-14,,H,F,
1068,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-15,78.71,A,F,
1069,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-16,78.82,A,F,
1070,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-17,78.87,A,F,
1071,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-18,78.66,A,F,
1072,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-19,78.65,A,F,
1073,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-20,,H,F,
1074,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-21,,H,F,
1075,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-22,78.85,A,F,
1076,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-23,78.88,A,F,
1077,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-24,78.76,A,F,
1078,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-25,78.9,A,F,
1079,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-26,79.15,A,F,
1080,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-27,,H,F,
1081,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-28,,H,F,
1082,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-29,79.52,A,F,
1083,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-30,79.46,A,F,
1084,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-03-31,79.2,A,F,
1085,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-01,79.29,A,F,
1086,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-02,79.44,A,F,
1087,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-03,,H,F,
1088,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-04,,H,F,
1089,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-05,79.56,A,F,
1090,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-06,79.61,A,F,
1091,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-07,79.49,A,F,
1092,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-08,79.35,A,F,
1093,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-09,79.53,A,F,
1094,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-10,,H,F,
1095,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-11,,H,F,
1096,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-12,79.15,A,F,
1097,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-13,79.33,A,F,
1098,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-14,79.03,A,F,
1099,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-15,78.95,A,F,
1100,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-16,79.07,A,F,
1101,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-17,,H,F,
1102,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-18,,H,F,
1103,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-19,78.98,A,F,
1104,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-20,78.93,A,F,
1105,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-21,79.18,A,F,
1106,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-22,79.3,A,F,
1107,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-23,79.11,A,F,
1108,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-24,,H,F,
1109,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-25,,H,F,
1110,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-26,78.98,A,F,
1111,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-27,79.09,A,F,
1112,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-28,78.88,A,F,
1113,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-29,78.91,A,F,
1114,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-04-30,79.08,A,F,
1115,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-01,,H,F,
1116,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-02,,H,F,
1117,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-03,79.08,A,F,
1118,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-04,79.34,A,F,
1119,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-05,79.09,A,F,
1120,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-06,78.91,A,F,
1121,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-07,78.92,A,F,
1122,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-08,,H,F,
1123,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-09,,H,F,
1124,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-10,79.01,A,F,
1125,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-11,79.03,A,F,
1126,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-12,79.23,A,F,
1127,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-13,79.4,A,F,
1128,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-14,79.43,A,F,
1129,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-15,,H,F,
1130,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-16,,H,F,
1131,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-17,79.53,A,F,
1132,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-18,79.44,A,F,
1133,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-19,79.78,A,F,
1134,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-20,79.77,A,F,
1135,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-21,79.82,A,F,
1136,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-22,,H,F,
1137,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-23,,H,F,
1138,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-24,79.74,A,F,
1139,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-25,79.53,A,F,
1140,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-26,79.69,A,F,
1141,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-27,79.79,A,F,
1142,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-28,79.59,A,F,
1143,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-29,,H,F,
1144,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-30,,H,F,
1145,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-05-31,79.71,A,F,
1146,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-01,79.69,A,F,
1147,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-02,79.76,A,F,
1148,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-03,79.77,A,F,
1149,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-04,79.91,A,F,
1150,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-05,,H,F,
1151,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-06,,H,F,
1152,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-07,79.72,A,F,
1153,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-08,79.61,A,F,
1154,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-09,79.1,A,F,
1155,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-10,79.09,A,F,
1156,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-11,78.99,A,F,
1157,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-12,,H,F,
1158,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-13,,H,F,
1159,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-14,79.29,A,F,
1160,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-15,79.4,A,F,
1161,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-16,79.42,A,F,
1162,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-17,79.34,A,F,
1163,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-18,79.25,A,F,
1164,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-19,,H,F,
1165,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-20,,H,F,
1166,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-21,79.67,A,F,
1167,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-22,79.61,A,F,
1168,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-23,79.75,A,F,
1169,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-24,79.66,A,F,
1170,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-25,79.37,A,F,
1171,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-26,,H,F,
1172,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-27,,H,F,
1173,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-28,79.44,A,F,
1174,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-29,79.4,A,F,
1175,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-06-30,79.46,A,F,
1176,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1999-07-01,79.56,A,F,
